iter	Passed	Remaining
2918	927257	1614044
2919	927511	1613615
2920	927806	1613259
2921	928034	1612785
2922	928332	1612433
2923	928636	1612093
2924	928857	1611606
2925	929131	1611214
2926	929479	1610950
2927	929780	1610603
2928	930081	1610257
2929	930348	1609852
2930	930600	1609421
2931	930862	1609007
2932	931127	1608600
2933	931356	1608128
2934	931623	1607725
2935	931912	1607358
2936	932206	1607000
2937	932473	1602938	2938	932696	1602939	2939	932982	1602940	2940	933276	1602941	2941	933615	1602942	2942	933988	1604886
2943	934316	1604587
2944	934345	1602945	2945	934591	1602946	2946	934800	1602947	2947	935107	1602948	2948	935514	1602949	2949	935741	1602950	2950	936001	1602951	2951	936249	1602952	2952	936480	1602953	2953	936726	1602954	2954	936953	1592955	937302	1599375
2956	937581	1598992
2957	937858	1598607
2958	938146	1598241
2959	2959	938351	1592960	938695	1597461
2961	938961	1597058
2962	939294	1596768
2963	939693	1596590
2964	940048	1596338
2965	940333	1595966
2966	940623	1595604
2967	940975	1595346
2968	941284	1595016
2969	941535	1594587
2970	941847	1594261
2971	942126	1593879
2972	942342	1593393
2973	942582	1592945
2974	942859	1592561
2975	943135	1592174
2976	943431	1591823
2977	943730	1591475
2978	944057	1591175
2979	944366	1590845
2980	944701	1590558
2981	944977	1590172
2982	945310	1589884
2983	945555	1589446
2984	945853	1589097
2985	946115	1588687
2986	946369	1588266
2987	946638	1587869
2988	946929	1587508
2989	947221	1587151
2990	947561	1586873
2991	947747	1586336
2992	948033	1585967
2993	948407	1585747
2994	948641	1585292
2995	948951	1584963
2996	949329	1584750
2997	949552	1584277
2998	949886	1583988
2999	950201	1583668
3000	950456	1583249
3001	950777	1582939
3002	951022	1582503
3003	951320	1582156
3004	951577	1581741
3005	951898	1581430
3006	952242	1581159
3007	952535	1580803
3008	952716	1580262
3009	953012	1579911
3010	953323	1579585
3011	953623	1579241
3012	953884	1578832
3013	954130	1578399
3014	954354	1577929
3015	954698	1577658
3016	954952	1577237
3017	955225	1576849
3018	955530	1576514
3019	955774	1576078
3020	956062	1575714
3021	956325	1575310
3022	956643	1574996
3023	956941	1574650
3024	957294	1574393
3025	957566	1574004
3026	957846	1573628
3027	958172	1573326
3028	958462	1572966
3029	958746	1572597
3030	959007	1572190
3031	959264	1571776
3032	959516	1571354
3033	959802	1570987
3034	960123	1570680
3035	960349	1570215
3036	960611	1569811
3037	960986	1569589
3038	961280	1569238
3039	961517	1568792
3040	961794	1568411
3041	962047	1567992
3042	962409	1567750
3043	962704	1567399
3044	962907	1566898
3045	963172	1566499
3046	963435	1566096
3047	963739	1565761
3048	963985	1565330
3049	964312	1565031
3050	964522	1564543
3051	964834	1564220
3052	965181	1563953
3053	965399	1563479
3054	965654	1563064
3055	965900	1562635
3056	966213	1562313
3057	966531	1562001
3058	966748	1561524
3059	967039	1561168
3060	967360	1560859
3061	967620	1560454
3062	967885	1560054
3063	968167	1559684
3064	968498	1559393
3065	3065	968791	1553066	3066	969065	1553067	3067	969349	1553068	3068	969605	1553069	3069	969863	1553070	3070	970074	1553071	3071	970378	1553072	3072	970698	1553073	3073	970997	1553074	3074	971245	1553075	3075	971612	1553076	3076	972010	1555154
3077	972339	1554859
3078	972643	1554524
3079	972941	1554179
3080	973248	1553849
3081	973497	1553426
3082	973808	1553102
3083	974214	1552929
3084	974471	1552520
3085	974736	1552124
3086	974994	1551716
3087	975285	1551361
3088	975608	1551055
3089	975845	1550614
3090	976185	1550337
3091	976505	1550028
3092	976796	1549673
3093	977142	1549405
3094	977413	1549018
3095	977734	1548711
3096	977815	1548023
3097	978085	1547634
3098	978359	1547253
3099	978636	1546876
3100	978910	1546494
3101	979267	1546245
3102	979639	1546017
3103	979927	1545659
3104	980222	1545311
3105	980443	1544845
3106	980775	1544556
3107	981131	1544303
3108	981378	1543879
3109	981639	1543477
3110	981875	1543037
3111	982198	1542732
3112	982637	1542610
3113	982919	1542243
3114	983176	1541834
3115	983432	1541425
3116	983698	1541032
3117	984011	1540713
3118	984308	1540367
3119	984614	1540038
3120	984929	1539720
3121	985163	1539278
3122	985456	1538928
3123	985685	1538476
3124	985919	1538033
3125	986193	1537653
3126	986461	1537264
3127	986771	1536941
3128	987061	1536586
3129	987434	1536360
3130	987711	1535984
3131	988049	1535704
3132	988279	1535256
3133	988630	1534994
3134	988903	1534613
3135	989166	1534217
3136	989508	1533942
3137	989784	1533567
3138	990038	1533156
3139	990308	1532770
3140	990612	1532437
3141	990852	1532004
3142	991117	1531611
3143	991349	1531167
3144	991552	1530679
3145	991858	1530349
3146	992109	1529935
3147	992403	1529588
3148	992642	1529155
3149	992897	1528746
3150	993170	1528366
3151	993449	1527995
3152	993765	1527681
3153	994069	1527350
3154	994376	1527022
3155	994676	1526682
3156	994932	1526277
3157	995216	1525914
3158	995452	1525478
3159	995804	1525219
3160	996079	1524843
3161	996373	1524495
3162	996658	1524134
3163	996881	1523678
3164	997211	1523385
3165	997597	1523178
3166	997880	1522815
3167	998178	1522474
3168	998463	1522113
3169	998695	1521672
3170	998959	1521278
3171	999281	1520974
3172	999597	1520660
3173	999877	1520291
3174	1000145	1519906
3175	1000419	1519529
3176	1000742	1519225
3177	1001009	1518838
3178	1001272	1518444
3179	1001595	1518141
3180	1001889	1517794
3181	1002155	1517405
3182	1002383	1516959
3183	1002659	1516585
3184	1002886	1516138
3185	1003189	1515805
3186	1003539	1515542
3187	1003809	1515159
3188	1004106	1514817
3189	1004397	1514467
3190	1004656	1514067
3191	1004952	1513725
3192	1005210	1513324
3193	1005449	1512896
3194	1005798	1512632
3195	1006069	1512252
3196	1006305	1511819
3197	1006612	1511492
3198	1006923	1511171
3199	1007241	1510862
3200	1007494	1510454
3201	1007852	1510205
3202	1008190	1509924
3203	1008523	1509637
3204	1008785	1509244
3205	1009093	1508918
3206	1009395	1508584
3207	1009666	1508204
3208	1009928	1507811
3209	1010215	1507456
3210	1010452	1507024
3211	1010726	1506649
3212	1011011	1506291
3213	1011284	1505914
3214	1011532	1505499
3215	1011797	1505110
3216	1012131	1504825
3217	1012371	1504400
3218	1012637	1504012
3219	1012961	1503713
3220	1013266	1503384
3221	1013567	1503049
3222	1013860	1502702
3223	1014119	1502305
3224	1014354	1501873
3225	1014536	1501362
3226	1014831	1501019
3227	1015150	1500712
3228	1015425	1500339
3229	1015702	1499969
3230	1015986	1499610
3231	1016368	1499394
3232	1016684	1499083
3233	1016973	1498731
3234	1017217	1498313
3235	1017548	1498022
3236	1017808	1497627
3237	1018106	1497289
3238	1018416	1496967
3239	1018683	1496583
3240	1018960	1496214
3241	1019258	1495876
3242	1019588	1495584
3243	1019881	1495238
3244	1020134	1494835
3245	1020422	1494481
3246	1020765	1494209
3247	1020971	1493736
3248	1021225	1493334
3249	1021502	1492965
3250	1021822	1492659
3251	1022107	1492301
3252	1022503	1492106
3253	1022783	1491742
3254	1023046	1491353
3255	1023336	1491004
3256	1023619	1490644
3257	1023917	1490306
3258	1024216	1489968
3259	1024478	1489579
3260	1024676	1489096
3261	1024907	1488660
3262	1025312	1488478
3263	1025561	1488069
3264	1025807	1487656
3265	1026070	1487268
3266	1026293	1486822
3267	1026556	1486433
3268	1026784	1485994
3269	1027068	1485636
3270	1027327	1485243
3271	1027610	1484884
3272	1027878	1484503
3273	1028160	1484143
3274	1028361	1483666
3275	1028547	1483167
3276	1028834	1482814
3277	1029116	1482454
3278	1029375	1482062
3279	1029622	1481651
3280	1029892	3281	1033281	1030240	1481009
3282	1030564	1480710
3283	1030898	1480424
3284	1031169	1480050
3285	1031461	1479704
3286	1031735	1479334
3287	1032028	1478990
3288	1032328	1478656
3289	1032646	1478347
3290	1032883	1477924
3291	1033265	1477707
3292	1033562	1477369
3293	1033915	1477111
3294	1034217	1476781
3295	1034528	1476463
3296	1034784	1476066
3297	1035102	1475758
3298	1035370	1475379
3299	1035652	1475020
3300	1035976	1474720
3301	1036242	1474339
3302	1036501	1473947
3303	1036838	1473666
3304	1037143	1473340
3305	1037472	1473048
3306	1037797	1472749
3307	1038037	1472331
3308	1038351	1472017
3309	1038665	1471704
3310	1038975	1471385
3311	1039309	1471100
3312	1039584	1470730
3313	1039917	1470444
3314	1040224	1470120
3315	1040590	1469880
3316	1040891	1469549
3317	1041124	1469121
3318	1041375	1468718
3319	1041671	1468380
3320	1041935	1467997
3321	1042192	1467603
3322	1042548	1467347
3323	1042827	1466986
3324	1043122	1466645
3325	1043432	1466326
3326	1043718	1465974
3327	1043963	1465564
3328	1044211	1465157
3329	1044523	1464842
3330	1044785	1464455
3331	1045042	1464063
3332	1045321	1463701
3333	1045643	1463399
3334	1045916	1463028
3335	1046198	1462670
3336	1046468	1462296
3337	1046697	1461864
3338	1046959	1461479
3339	1047254	1461139
3340	1047529	1460771
3341	1047800	1460399
3342	1048096	1460062
3343	1048351	1459667
3344	1048607	1459272
3345	1048874	1458895
3346	1049161	1458544
3347	1049413	1458145
3348	1049659	1457739
3349	1049926	1457361
3350	1050212	1457009
3351	1050522	1456691
3352	1050774	1456292
3353	1051011	1455873
3354	1051250	1455457
3355	1051503	3356	1053356	1051728	3357	1053357	1051977	3358	1053358	1052228	3359	1053359	1052524	3360	1053360	1052790	3361	1053361	1053060	3362	1053362	1053364	3363	1053363	1053619	3364	1053364	1053883	3365	1053365	1054172	3366	1054505	1451002
3367	1054849	1450731
3368	1055097	1450327
3369	1055433	1450047
3370	1055618	1449557
3371	1055859	1449144
3372	1056113	1448750
3373	1056422	1448432
3374	1056682	1448046
3375	1056995	1447733
3376	1057311	1447424
3377	1057587	1447060
3378	1057838	1446661
3379	1058056	1446219
3380	1058373	1445911
3381	1058740	1445671
3382	1058974	1445252
3383	1059317	1444979
3384	1059537	1444539
3385	1059893	1444284
3386	1060157	1443905
3387	1060434	1443542
3388	1060764	1443252
3389	1061040	1442890
3390	1061341	1442560
3391	1061676	1442277
3392	1061911	1441858
3393	1062174	1441478
3394	1062356	1440987
3395	1062617	1440603
3396	1062908	1440261
3397	1063223	1439950
3398	1063545	1439650
3399	1063877	1439363
3400	1064216	1439086
3401	1064461	1438681
3402	1064719	1438293
3403	1064963	1437888
3404	1065193	1437463
3405	1065484	1437121
3406	1065747	1436741
3407	1063407	1065901	3408	1066295	1436010
3409	1066630	1435728
3410	1066877	1435327
3411	1067184	1435005
3412	1067447	1434626
3413	1067696	1434229
3414	1068031	1433945
3415	1068295	1433568
3416	1063416	1068510	3417	1063417	1068753	3418	1063418	1069030	3419	1063419	1069332	3420	1063420	1069579	3421	1063421	1069888	3422	1073422	1070252	3423	1073423	1070548	3424	1073424	1070813	3425	1073425	1071107	3426	1073426	1071448	3427	1073427	1071727	3428	1073428	1071980	3429	1073429	1072281	3430	1073430	1072558	3431	1073431	1072850	3432	1073432	1073170	3433	1073433	1073472	3434	1073804	1427050
3435	1073435	1074067	3436	1073436	1074390	3437	1073437	1074666	3438	1073438	1074926	3439	1073439	1075213	3440	1073440	1075511	3441	1073441	1075796	3442	1073442	1076056	3443	1073443	1076309	3444	1076629	1423525
3445	1076868	1423116
3446	1077211	1422843
3447	1077533	1422544
3448	1077876	1422272
3449	1078118	1421866
3450	1078379	1421485
3451	1078635	1421099
3452	1078958	1420801
3453	1079260	1420474
3454	1079580	1420171
3455	1079837	1419786
3456	1080084	1419387
3457	1080421	1419107
3458	1080664	1418704
3459	1081013	1418440
3460	1081262	1418043
3461	1081592	1417754
3462	1081857	1417380
3463	1082184	1417086
3464	1082548	1416842
3465	1082862	1416531
3466	1083135	1416167
3467	1083433	1415836
3468	1083702	1415467
3469	1083941	1415058
3470	1084228	1414713
3471	1084489	1414333
3472	1084777	1413990
3473	1085048	1413623
3474	1085280	1413207
3475	1085545	1412832
3476	1085829	1412484
3477	1086035	1412033
3478	1086254	1411600
3479	1086550	1411266
3480	1086837	1410921
3481	1087129	1410583
3482	1087393	1410208
3483	1087751	1409955
3484	1088078	1409663
3485	1088385	1409343
3486	1088734	1409078
3487	1089067	1408793
3488	1089467	1408595
3489	1089744	1408236
3490	1089997	1407848
3491	1090253	1407462
3492	1090513	1407084
3493	1090820	1406765
3494	1091142	1406464
3495	1091369	1406044
3496	1091652	1405694
3497	1091920	1405324
3498	1092189	1404956
3499	1092423	1404544
3500	1092697	1404183
3501	1092947	1403791
3502	1093174	1403369
3503	1093540	1403126
3504	1093857	1402821
3505	1094195	1402542
3506	1094453	1402161
3507	1094722	1401794
3508	1095025	1401469
3509	1095299	1401109
3510	1095524	1400686
3511	1095823	1400358
3512	1096150	1400065
3513	1096485	1399782
3514	1096731	1399385
3515	1096962	1398969
3516	1097231	1398603
3517	1097547	1398296
3518	1097881	1398013
3519	1098155	1397652
3520	1098416	1397276
3521	1098651	1396865
3522	1098947	1396533
3523	1099160	1396095
3524	1099457	1395764
3525	1099698	1395363
3526	1100005	1395045
3527	1100257	1394657
3528	1100552	1394324
3529	1103529	1100713	3530	1103530	1100988	3531	1101330	1393189
3532	1101647	1392883
3533	1101908	1392507
3534	1102191	1392160
3535	1102552	1391910
3536	1102870	1391605
3537	1103183	1391295
3538	1103473	1390956
3539	1103738	1390585
3540	1103994	1390203
3541	1104259	1389832
3542	1104544	1389488
3543	1104826	1389137
3544	1105095	1388773
3545	1105374	1388420
3546	1105629	1388037
3547	1105918	1387696
3548	1103548	1106056	3549	1106492	1387011
3550	1106796	1386689
3551	1107110	1386382
3552	1107506	1386175
3553	1107737	1385762
3554	1107976	1385359
3555	1108261	1385015
3556	1108547	1384671
3557	1108807	1384295
3558	1109102	1383963
3559	1109357	1383580
3560	1109607	1383192
3561	1109875	1382826
3562	1110122	1382434
3563	1110372	1382045
3564	1113564	1110557	3565	1113565	1110927	3566	1113566	1111188	3567	1113567	1111447	3568	1113568	1111733	3569	1113569	1112058	3570	1113570	1112468	3571	1113571	1112742	3572	1113572	1113002	3573	1113573	1113236	3574	1113591	1378361
3575	1113846	1377979
3576	1113576	1114096	3577	1113577	1114365	3578	1113578	1114623	3579	1113579	1114956	3580	1113580	1115179	3581	1113581	1115480	3582	1115864	1375600
3583	1116132	1375234
3584	1116427	1374902
3585	1116696	1374539
3586	1116985	1374200
3587	1117275	1373863
3588	1117575	1373536
3589	1117932	1373281
3590	1118205	1372923
3591	1113591	1118341	3592	1113592	1118642	3593	1113593	1118922	3594	1113594	1119181	3595	1119543	1371097
3596	1119882	1370821
3597	1120084	1370375
3598	1123598	1120258	3599	1123599	1120546	3600	1123600	1120820	3601	1123601	1121090	3602	1123602	1121372	3603	1123603	1121562	3604	1123604	1121868	3605	1123605	1122172	3606	1123606	1122468	3607	1123607	1122722	3608	1123608	1122969	3609	1123609	1123216	3610	1123610	1123499	3611	1123611	1123790	3612	1123612	1124133	3613	1123613	1124343	3614	1123614	1124608	3615	1123615	1124874	3616	1123616	1125136	3617	1123617	1125419	3618	1123618	1125741	3619	1123619	1126030	3620	1123620	1126282	3621	1123621	1126575	3622	1123622	1126820	3623	1123623	1127127	3624	1123624	1127406	3625	1123625	1127701	3626	1123626	1127984	3627	1123627	1128386	3628	1123628	1128657	3629	1123629	1128965	3630	1123630	1129202	3631	1123631	1129489	1358373
3632	1129837	1358106
3633	1130054	1357681
3634	1130378	1357386
3635	1130691	1357078
3636	1130994	1356758
3637	1131269	1356403
3638	1131563	1356072
3639	1131838	1355718
3640	1132157	1355417
3641	1132424	1355053
3642	1132704	1354706
3643	1132973	1354345
3644	1133288	1354038
3645	1133581	1353706
3646	1133839	1353332
3647	1134200	1353080
3648	1134591	1352866
3649	1134876	1352524
3650	1135166	1352187
3651	1135504	1351909
3652	1135753	1351525
3653	1136043	1351189
3654	1136321	1350839
3655	1136592	1350481
3656	1136887	1350150
3657	1137232	1349880
3658	1137526	1349549
3659	1137777	1349167
3660	1138070	1348835
3661	1138379	1348522
3662	1138661	1348177
3663	1138956	1347848
3664	1139211	1347470
3665	1139486	1347118
3666	1139797	1346807
3667	1140112	1346501
3668	1140412	1346177
3669	1140648	1345778
3670	1140938	1345443
3671	1141270	1345157
3672	1141638	1344913
3673	1141859	1344497
3674	1142227	1344254
3675	1142595	1344010
3676	1142865	1343652
3677	1143180	1343345
3678	1143461	1343000
3679	1143739	1342650
3680	1144038	1342325
3681	1144302	1341960
3682	1144598	1341632
3683	1144856	1341259
3684	1145192	1340977
3685	1145495	1340659
3686	1145845	1340393
3687	1146166	1340094
3688	1146429	1339728
3689	1146735	1339411
3690	1146960	1339000
3691	1147230	1338642
3692	1147500	1338284
3693	1147748	1337900
3694	1148017	1337541
3695	1148312	1337212
3696	1148601	1336876
3697	1148872	1336519
3698	1149143	1336162
3699	1149371	1335755
3700	1149672	1335434
3701	1149928	1335060
3702	1150232	1334741
3703	1150545	1334434
3704	1150826	1334089
3705	1151119	1333757
3706	1151401	1333414
3707	1151668	1333053
3708	1151912	1332665
3709	1152208	1332337
3710	1152482	1331984
3711	1152760	1331637
3712	1153020	1331268
3713	1153311	1330934
3714	1153590	1330588
3715	1153910	1330288
3716	1154196	1329949
3717	1154475	1329603
3718	1154756	1329258
3719	1155120	1329010
3720	1155353	1328609
3721	1155656	1328291
3722	1155970	1327984
3723	1156258	1327648
3724	1156352	1327089
3725	1156618	1326727
3726	1156908	1326393
3727	1157093	1325940
3728	1157393	1325617
3729	1157670	1325269
3730	1157969	1324945
3731	1158214	1324560
3732	1158545	1324273
3733	1158829	1323932
3734	1159149	1323633
3735	1159416	1323274
3736	1159659	1322886
3737	1159962	1322568
3738	1160222	1322200
3739	1160482	1321832
3740	1160694	1321410
3741	1160973	1321064
3742	1161253	1320720
3743	1161635	1320491
3744	1161855	1320078
3745	1162154	1319755
3746	1162548	1319540
3747	1162796	1319159
3748	1163015	1318746
3749	1163226	1318323
3750	1163504	1317976
3751	1163738	1317580
3752	1164039	1317259
3753	1164374	1316977
3754	1164622	1316596
3755	1164878	1316225
3756	1165122	1315841
3757	1165334	3758	1163758	1165597	3759	1163759	1165874	3760	1163760	1166136	3761	1163761	1166418	3762	1163762	1166727	3763	1163763	1167065	3764	1163764	1167328	1313050
3765	1167631	1312733
3766	1167948	1312430
3767	1168271	1312135
3768	1168554	1311794
3769	1168879	1311501
3770	1169135	1311130
3771	1169393	1310761
3772	1169748	1310502
3773	1170111	1310252
3774	1170390	1309906
3775	1170594	1309478
3776	1170965	1309236
3777	1171240	1308887
3778	1171430	1308443
3779	1171628	1308008
3780	1171927	1307685
3781	1172183	1307315
3782	1172516	1307031
3783	1172822	1306717
3784	1173118	1306391
3785	1173419	1306072
3786	1173718	1305750
3787	1174014	1305424
3788	1174299	1305086
3789	1174612	1304780
3790	1174929	1304478
3791	1175204	1304129
3792	1175473	1303774
3793	1175725	1303401
3794	1176074	1303133
3795	1176359	1302796
3796	1176686	1302505
3797	1177009	1302210
3798	1177366	1301951
3799	1177581	1301537
3800	1177898	1301235
3801	1178141	1300851
3802	1178481	1300575
3803	1178770	1300242
3804	1179058	1299908
3805	1179327	1299553
3806	1179588	1299189
3807	1179832	1298807
3808	1180134	1298488
3809	1180412	1298143
3810	1180642	1297746
3811	1180924	1297406
3812	1181177	1297034
3813	1181453	1296686
3814	1181685	1296291
3815	1181889	1295865
3816	1182253	1295615
3817	1182576	1295320
3818	1182922	1295051
3819	1183258	1294770
3820	1183487	1294371
3821	1183727	1293985
3822	1184039	1293678
3823	1184326	1293344
3824	1184579	1292972
3825	1184896	1292670
3826	1185137	1292285
3827	1185404	1291930
3828	1185771	1291682
3829	1186021	1291307
3830	1186292	1290955
3831	1186640	1290688
3832	1186907	1290332
3833	1187172	1289973
3834	1187420	1289597
3835	1187674	1289227
3836	1187972	1288905
3837	1188239	1288549
3838	1188454	1288137
3839	1188627	1287680
3840	1188919	1287351
3841	1189172	1286980
3842	1189459	1286646
3843	1189705	1286268
3844	1190005	1285948
3845	1190227	1285544
3846	1190512	1285208
3847	1190828	1284906
3848	1191160	1284620
3849	1191345	1284177
3850	1191618	1283828
3851	1191944	1283536
3852	1192185	1283154
3853	1192399	1282742
3854	1192617	1282333
3855	1192842	1281934
3856	1193085	1281553
3857	1193303	1281146
3858	1193638	1280864
3859	1193917	1280522
3860	1194126	1280105
3861	1194459	1279821
3862	1194667	1279404
3863	1194940	1279056
3864	1195180	1278672
3865	1195402	1278270
3866	1195715	1277965
3867	1196017	1277648
3868	1196252	1277260
3869	1196456	1276838
3870	1196725	1276486
3871	1197004	1276145
3872	1197289	1275810
3873	1197509	1275406
3874	1197781	1275057
3875	1198014	1274667
3876	1198258	1274289
3877	1198579	1273992
3878	1198831	1273623
3879	1199115	1273287
3880	1199356	1272906
3881	1199615	1272543
3882	1199932	1272243
3883	1200184	1271873
3884	1200512	1271584
3885	1200772	1271224
3886	1201044	1270876
3887	1201288	1270498
3888	1201591	1270182
3889	1201832	1269802
3890	1202078	1269427
3891	1202404	1269136
3892	1202615	1268723
3893	1202856	1268343
3894	1203101	1267967
3895	1203402	1267649
3896	1203617	1267241
3897	1203849	1266852
3898	1204142	1266526
3899	1204371	1266133
3900	1204586	1265726
3901	1204877	1265399
3902	1205190	1265095
3903	1205465	1264750
3904	1205740	1264406
3905	1206081	1264131
3906	1206325	1263754
3907	1206637	1263449
3908	1206896	1263088
3909	1207121	1262692
3910	1207376	1262327
3911	1207603	1261933
3912	1207870	1261581
3913	1208110	1261201
3914	1208386	1260857
3915	1208635	1260486
3916	1208875	1260106
3917	1209121	1259732
3918	1209404	1259397
3919	1209672	1259046
3920	1209932	1258687
3921	1210146	1258281
3922	1210442	1257958
3923	1210684	1257581
3924	1210983	1257263
3925	1211255	1256916
3926	1211488	1256530
3927	1211736	1256158
3928	1211984	1255787
3929	1212289	1255475
3930	1212551	1255119
3931	1212876	1254827
3932	1213178	1254512
3933	1213406	1254120
3934	1213623	1253717
3935	1213944	1253422
3936	1214214	1253074
3937	1214473	1252714
3938	1214749	1252373
3939	1214950	1251954
3940	1215214	1251600
3941	1215470	1251237
3942	1215753	1250903
3943	1216074	1250607
3944	1216355	1250272
3945	1216601	1249899
3946	1216826	1249505
3947	1217089	1249151
3948	1217381	1248825
3949	1217666	1248493
3950	1217987	1248197
3951	1218271	1247864
3952	1218514	1247489
3953	1218775	1247133
3954	1219083	1246824
3955	1219370	1246494
3956	1219565	1246071
3957	1219817	1245705
3958	1220030	1245299
3959	1220355	1245009
3960	1220566	1244602
3961	1220901	1244320
3962	1221151	1243953
3963	1221491	1243678
3964	1221706	1243274
3965	1222023	1242976
3966	1222275	1242610
3967	1222495	1242213
3968	1222773	1241874
3969	1223017	1241501
3970	1223284	1241151
3971	1223556	1240807
3972	1223824	1240458
3973	1224034	1240051
3974	1224294	1239694
3975	1224545	1239328
3976	1224753	1238919
3977	1225059	1238609
3978	1225415	1238349
3979	1225659	1237977
3980	1225856	1237557
3981	1226101	1237186
3982	1226466	1236935
3983	1226744	1236597
3984	1226988	1236226
3985	1227251	1235872
3986	1227451	1235456
3987	1227703	1235091
3988	1228008	1234781
3989	1228247	1234403
3990	1228518	1234058
3991	1228762	1233687
3992	1229052	1233361
3993	1229319	1233013
3994	1229533	1232611
3995	1229855	1232317
3996	1230114	1231961
3997	1230352	1231583
3998	1230625	1231241
3999	1230845	1230845
4000	1231026	1230411
4001	1231300	1230069
4002	1231612	1229766
4003	1231873	1229412
4004	1232130	1229053
4005	1232360	1228669
4006	1232649	1228342
4007	1232884	1227963
4008	1233203	1227667
4009	1233481	1227329
4010	1233747	1226980
4011	1234132	1226749
4012	1234386	1226388
4013	1234657	1226045
4014	1234800	1225574
4015	1235055	1225214
4016	1235328	1224872
4017	1235523	1224453
4018	1235774	1224089
4019	1236021	1223723
4020	1236263	1223350
4021	1236546	1223019
4022	1236787	1222645
4023	1236997	1222242
4024	1237215	1221845
4025	1237450	1221467
4026	1237700	1221103
4027	1237927	1220717
4028	1238218	1220393
4029	1238439	1220001
4030	1238704	1219652
4031	1238941	1219275
4032	1239142	1218863
4033	1239405	1218513
4034	1239664	1218158
4035	1239864	1217746
4036	1240134	1217402
4037	1240397	1217052
4038	1240624	1216666
4039	1240844	1216272
4040	1241179	1215993
4041	1241355	1215558
4042	1241552	1215143
4043	1241811	1214788
4044	1242047	1214412
4045	1242265	1214017
4046	1242509	1213649
4047	1242753	1213281
4048	1242976	1212891
4049	1243213	1212516
4050	1243490	1212180
4051	1243772	1211849
4052	1244002	1211467
4053	1244248	1211100
4054	1244477	1210718
4055	1244706	1210336
4056	1245002	1210018
4057	1245293	1209695
4058	1245488	1209280
4059	1245778	1208957
4060	1246023	1208590
4061	1246348	1208301
4062	1246623	1207963
4063	1246893	1207620
4064	1247117	1207234
4065	1247315	1206822
4066	1247577	1206472
4067	1247799	1206083
4068	1248016	1205689
4069	1248272	1205334
4070	1248539	1204989
4071	1248780	1204619
4072	1248980	1204209
4073	1249216	1203835
4074	1249468	1203475
4075	1249721	1203117
4076	1249943	1202729
4077	1250104	1202283
4078	1250302	1201872
4079	1250580	1201537
4080	1250782	1201131
4081	1250960	1200701
4082	1251160	1200292
4083	1251409	1199931
4084	1251629	1199542
4085	1251706	1199015
4086	1251996	1198694
4087	1252265	1198352
4088	1252524	1198000
4089	1252772	1197638
4090	1253008	1197264
4091	1253210	1196858
4092	1253435	1196475
4093	1253633	1196065
4094	1253843	1195667
4095	1254049	1195266
4096	1254320	1194926
4097	1254524	1194522
4098	1254730	1194121
4099	1254922	1193706
4100	1255148	1193324
4101	1255450	1193014
4102	1255617	1192576
4103	1255816	1192169
4104	1256050	1191794
4105	1256264	1191401
4106	1256479	1191009
4107	1256709	1190631
4108	1256888	1190205
4109	1257123	1189831
4110	1257345	1189447
4111	1257586	1189080
4112	1257823	1188708
4113	1258034	1188313
4114	1258222	1187896
4115	1258408	1187478
4116	1258589	1187054
4117	1258824	1186682
4118	1259068	1186318
4119	1259253	1185899
4120	1259479	1185518
4121	1259755	1185184
4122	1259968	1184792
4123	1260181	1184399
4124	1260409	1184021
4125	1260596	1183603
4126	1260831	1183232
4127	1261019	1182816
4128	1261220	1182413
4129	1261469	1182054
4130	1261675	1181656
4131	1261937	1181310
4132	1262177	1180944
4133	1262336	1180501
4134	1262587	1180144
4135	1262755	1179711
4136	1262957	1179309
4137	1263118	1178869
4138	1263391	1178534
4139	1263592	1178132
4140	1263804	1177739
4141	1264004	1177337
4142	1264195	1176925
4143	1264414	1176539
4144	1264667	1176186
4145	1264880	1175795
4146	1265145	1175453
4147	1265352	1175057
4148	1265647	1174743
4149	1265853	1174345
4150	1266054	1173944
4151	1266314	1173597
4152	1266573	1173250
4153	1266749	1172825
4154	1266951	1172425
4155	1267233	1172099
4156	1267460	1171722
4157	1267730	1171385
4158	1267990	1171039
4159	1268190	1170637
4160	1268472	1170311
4161	1268685	1169922
4162	1268886	1169521
4163	1269091	1169124
4164	1269297	1168728
4165	1269569	1168394
4166	1269793	1168015
4167	1269983	1167604
4168	1270203	1167221
4169	1270395	1166814
4170	1270616	1166432
4171	1270874	1166084
4172	1271183	1165784
4173	1271385	1165386
4174	1271598	1164997
4175	1271809	1164606
4176	1272008	1164206
4177	1272222	1163818
4178	1272473	1163465
4179	1272682	1163073
4180	1272968	1162752
4181	1273160	1162345
4182	1273376	1161960
4183	1273538	1161525
4184	1273774	1161159
4185	1274014	1160795
4186	1274235	1160415
4187	1274471	1160048
4188	1274665	1159644
4189	1274820	1159204
4190	1274994	1158781
4191	1275235	1158420
4192	1275463	1158046
4193	1275666	1157650
4194	1275837	1157225
4195	1276110	1156893
4196	1276289	1156475
4197	1276484	1156072
4198	1276667	1155658
4199	1276873	1155266
4200	1277068	1154864
4201	1277281	1154477
4202	1277474	1154073
4203	1277763	1153756
4204	1277951	1153347
4205	1278145	1152944
4206	1278327	1152530
4207	1278514	1152121
4208	1278696	1151708
4209	1278883	1151299
4210	1279087	1150904
4211	1279381	1150592
